"","masterid","sampleyear","MetricValue","deltah_final","hydro.endpoints","ChannelType","csci_Incr","RelChangeInDeltaINC","Threshold","Lower2","Upper2","NoFlowProblem","HealthyCSCI","RelChangeInDelta","Match"
"7947","901S00531",2009,0.52781593,17.9491098945363,"FA_Mag","HB",0.62781593,437.12,"HB",-143.330593665663,77.5211633048547,"No","No",331.894192861631,"Yes"
"7948","904AHC004",2008,0.69528352,18.2488209123366,"FA_Mag","SB0",0.79528352,22.19,"SB2",-106.26188768705,40.5978680587518,"No","No",122.468444694456,"Yes"
"7949","408BH5Axx",2010,0.88556513,21.0799337001942,"FA_Mag","SB1",0.98556513,92.65,"SB2",-106.26188768705,40.5978680587518,"No","Yes",92.5901126452679,"Yes"
"7950","801CYC398",2007,0.85293491,10.1175357533204,"FA_Mag","SB1",0.95293491,84.7,"SB2",-106.26188768705,40.5978680587518,"Yes","Yes",NA,"Yes"
"7951","904AHC004",2009,0.16641931,18.2488209123366,"FA_Mag","SB0",0.26641931,1018.86,"SB2",-106.26188768705,40.5978680587518,"No","No",122.468444694456,"Yes"
"7952","901SJSJC9",2008,0.57116122,11.7045405864109,"FA_Mag","SB2",0.67116122,557.9,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7953","405PS0036",2016,1.00817178,19.2878789842504,"FA_Mag","SB1",1.10817178,91.97,"SB2",-106.26188768705,40.5978680587518,"No","Yes",110.483838538712,"Yes"
"7954","408S00036",2020,0.49225055,124.485457829001,"FA_Mag","SB2",0.59225055,9.19,"SB2",-106.26188768705,40.5978680587518,"No","No",67.3874613414533,"Yes"
"7955","901M14145",2019,0.59089766,11.7045405864109,"FA_Mag","SB2",0.69089766,482.89,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7956","408S00660",2017,0.5370764,13.1762003016322,"FA_Mag","SB2",0.6370764,599.87,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7957","408S00660",2016,0.54738178,13.1762003016322,"FA_Mag","SB2",0.64738178,564.73,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7958","901S00531",2022,0.41662551,17.9491098945363,"FA_Mag","HB",0.51662551,760.43,"HB",-143.330593665663,77.5211633048547,"No","No",331.894192861631,"Yes"
"7959","901M14145",2019,0.58774662,11.7045405864109,"FA_Mag","SB2",0.68774662,494.94,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7960","408S00660",2018,0.73442233,13.1762003016322,"FA_Mag","SB2",0.83442233,88.27,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7961","408S00660",2019,0.57987176,13.1762003016322,"FA_Mag","SB2",0.67987176,455.06,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7962","408S00660",2020,0.62962488,13.1762003016322,"FA_Mag","SB2",0.72962488,283.47,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7963","408S00660",2015,0.70387657,13.1762003016322,"FA_Mag","SB2",0.80387657,42.88,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7964","801S03971",2011,0.2400563,136.533413559225,"FA_Mag","SB2",0.3400563,49.55,"SB2",-106.26188768705,40.5978680587518,"No","No",70.2652508273065,"Yes"
"7965","907S11430",2012,0.86676941,13.9589899794385,"FA_Mag","SB2",0.96676941,88.9,"SB2",-106.26188768705,40.5978680587518,"Yes","Yes",NA,"Yes"
"7966","904AHC004",2005,0.54145768,18.2488209123366,"FA_Mag","SB0",0.64145768,394.49,"SB2",-106.26188768705,40.5978680587518,"No","No",122.468444694456,"Yes"
"7967","904AHC004",2008,0.69429132,18.2488209123366,"FA_Mag","SB0",0.79429132,18.3,"SB2",-106.26188768705,40.5978680587518,"No","No",122.468444694456,"Yes"
"7968","904AHC004",2005,0.46415704,18.2488209123366,"FA_Mag","SB0",0.56415704,596.81,"SB2",-106.26188768705,40.5978680587518,"No","No",122.468444694456,"Yes"
"7969","904AHC004",2000,0.73560186,18.2488209123366,"FA_Mag","SB0",0.83560186,91.51,"SB2",-106.26188768705,40.5978680587518,"No","No",122.468444694456,"Yes"
"7970","SMC00910",2000,0.69433418,21.41018989764,"FA_Mag","SB0",0.79433418,30.5,"SB2",-106.26188768705,40.5978680587518,"No","No",89.61937401231,"Yes"
"7971","SMC00910",2000,0.65865263,21.41018989764,"FA_Mag","SB0",0.75865263,68.85,"SB2",-106.26188768705,40.5978680587518,"No","No",89.61937401231,"Yes"
"7972","801RB8601",2009,0.20031184,101.592360729839,"FA_Mag","HB",0.30031184,100.98,"HB",-143.330593665663,77.5211633048547,"No","No",23.6939049866121,"Yes"
"7973","408S00660",2008,0.61378225,13.1762003016322,"FA_Mag","SB2",0.71378225,339.32,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7974","408S00660",2014,0.5771001,13.1762003016322,"FA_Mag","SB2",0.6771001,464.4,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7975","405M10600",2016,0.41721796,375.938941434555,"FA_Mag","HB",0.51721796,0,"HB",-143.330593665663,77.5211633048547,"No","No",79.3793207457999,"Yes"
"7976","403WE0746",2001,1.06152829,11.1274172079079,"FA_Mag","SB1",1.16152829,86.09,"SB2",-106.26188768705,40.5978680587518,"Yes","Yes",NA,"Yes"
"7977","403WE0746",2001,1.03434043,11.1274172079079,"FA_Mag","SB1",1.13434043,86.09,"SB2",-106.26188768705,40.5978680587518,"Yes","Yes",NA,"Yes"
"7978","403WE0746",2001,0.91450669,11.1274172079079,"FA_Mag","SB1",1.01450669,86.09,"SB2",-106.26188768705,40.5978680587518,"Yes","Yes",NA,"Yes"
"7979","403WE0746",2020,1.03854163,11.1274172079079,"FA_Mag","SB1",1.13854163,86.09,"SB2",-106.26188768705,40.5978680587518,"Yes","Yes",NA,"Yes"
"7980","SMC00899",2023,0.32947312,19.445586486085,"FA_Mag","HB",0.42947312,950.04,"HB",-143.330593665663,77.5211633048547,"No","No",298.656853884699,"Yes"
"7981","845M10616",2023,0.49778274,922.379310909524,"FA_Mag","SB0",0.59778274,0,"SB2",-106.26188768705,40.5978680587518,"No","No",95.5985712625406,"Yes"
"7982","408S00036",2020,0.50006549,124.485457829001,"FA_Mag","SB2",0.60006549,12.2,"SB2",-106.26188768705,40.5978680587518,"No","No",67.3874613414533,"Yes"
"7983","408S00036",2018,0.68375619,124.485457829001,"FA_Mag","SB2",0.78375619,82.4,"SB2",-106.26188768705,40.5978680587518,"No","No",67.3874613414533,"Yes"
"7984","408S00036",2015,0.5328813,124.485457829001,"FA_Mag","SB2",0.6328813,24.4,"SB2",-106.26188768705,40.5978680587518,"No","No",67.3874613414533,"Yes"
"7985","408S00036",2017,0.64843166,124.485457829001,"FA_Mag","SB2",0.74843166,66.75,"SB2",-106.26188768705,40.5978680587518,"No","No",67.3874613414533,"Yes"
"7986","408S00036",2016,0.61567581,124.485457829001,"FA_Mag","SB2",0.71567581,54.2,"SB2",-106.26188768705,40.5978680587518,"No","No",67.3874613414533,"Yes"
"7987","901M14153",2020,0.68654693,11.7045405864109,"FA_Mag","SB2",0.78654693,72.02,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7988","412M10210",2021,0.67902657,91.5406287440768,"FA_Mag","SB2",0.77902657,72.91,"SB2",-106.26188768705,40.5978680587518,"No","No",55.650437826626,"Yes"
"7989","412M08663",2021,0.82196411,91.5406287440768,"FA_Mag","SB1",0.92196411,98.31,"SB2",-106.26188768705,40.5978680587518,"No","Yes",55.650437826626,"Yes"
"7990","412M08662",2021,0.3591639,612.88678205799,"FA_Mag","HB",0.4591639,0,"HB",-143.330593665663,77.5211633048547,"No","No",87.3514708467771,"Yes"
"7991","412M08659",2020,0.59525555,121.493013872442,"FA_Mag","HB",0.69525555,45.45,"HB",-143.330593665663,77.5211633048547,"No","No",36.1929045679567,"Yes"
"7992","403WE0746",2019,0.78688395,11.1274172079079,"FA_Mag","SB1",0.88688395,86.09,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7993","403WE0746",2021,1.07092158,11.1274172079079,"FA_Mag","SB1",1.17092158,86.09,"SB2",-106.26188768705,40.5978680587518,"Yes","Yes",NA,"Yes"
"7994","ME-VR2",2023,0.71183711,10.424646183834,"FA_Mag","SB1",0.81183711,85.09,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"7995","403WE0746",2021,1.02856231,11.1274172079079,"FA_Mag","SB1",1.12856231,86.09,"SB2",-106.26188768705,40.5978680587518,"Yes","Yes",NA,"Yes"
"7996","SMC00318",2022,0.51236945,767.727505256424,"FA_Mag","HB",0.61236945,0,"HB",-143.330593665663,77.5211633048547,"No","No",89.9025158309312,"Yes"
"7997","801M15406",2017,0.28899614,13.6723422408829,"FA_Mag","HB",0.38899614,1393.4,"HB",-143.330593665663,77.5211633048547,"Yes","No",NA,"Yes"
"7998","801M15389",2017,0.29291407,-8.68829270967811,"FA_Mag","HB",0.39291407,2516.14,"HB",-143.330593665663,77.5211633048547,"Yes","No",NA,"Yes"
"7999","412PS0020",2022,0.40638526,666.627743860659,"FA_Mag","HB",0.50638526,0,"HB",-143.330593665663,77.5211633048547,"No","No",88.3711465628622,"Yes"
"8000","412M10210",2022,0.64422875,91.5406287440768,"FA_Mag","SB2",0.74422875,52.5,"SB2",-106.26188768705,40.5978680587518,"No","No",55.650437826626,"Yes"
"8001","412M08599",2022,0.61902263,91.5406287440768,"FA_Mag","SB2",0.71902263,39.39,"SB2",-106.26188768705,40.5978680587518,"No","No",55.650437826626,"Yes"
"8002","SMC04670",2022,0.32621129,375.938941434555,"FA_Mag","HB",0.42621129,0,"HB",-143.330593665663,77.5211633048547,"No","No",79.3793207457999,"Yes"
"8003","SMC03984",2022,0.86744228,21.5223374614107,"FA_Mag","SB1",0.96744228,92.79,"SB2",-106.26188768705,40.5978680587518,"No","Yes",88.6313144728973,"Yes"
"8004","SMC03390",2022,0.47718303,375.938941434555,"FA_Mag","HB",0.57718303,0,"HB",-143.330593665663,77.5211633048547,"No","No",79.3793207457999,"Yes"
"8005","SMC00574",2022,0.3463871,375.938941434555,"FA_Mag","HB",0.4463871,0,"HB",-143.330593665663,77.5211633048547,"No","No",79.3793207457999,"Yes"
"8006","SGLT506",2022,0.57418273,69.5866163552336,"FA_Mag","SB2",0.67418273,8.74,"SB2",-106.26188768705,40.5978680587518,"No","No",41.6585110971581,"Yes"
"8007","405PS0036",2022,0.95476126,19.2878789842504,"FA_Mag","SB1",1.05476126,91.97,"SB2",-106.26188768705,40.5978680587518,"No","Yes",110.483838538712,"Yes"
"8008","405M10600",2022,0.60341547,375.938941434555,"FA_Mag","HB",0.70341547,0,"HB",-143.330593665663,77.5211633048547,"No","No",79.3793207457999,"Yes"
"8009","405M10600",2022,0.44650009,375.938941434555,"FA_Mag","HB",0.54650009,0,"HB",-143.330593665663,77.5211633048547,"No","No",79.3793207457999,"Yes"
"8010","901ATCDOS",2019,0.68779174,32.2565503684489,"FA_Mag","SB2",0.78779174,40.08,"SB2",-106.26188768705,40.5978680587518,"No","No",25.8592986386473,"Yes"
"8011","411M07394",2023,0.48582814,137.296502549976,"FA_Mag","HB",0.58582814,15.38,"HB",-143.330593665663,77.5211633048547,"No","No",43.5374085536979,"Yes"
"8012","SMC18169",2022,0.70326565,-154.29414289589,"FA_Mag","SB2",0.80326565,54.2,"SB2",-106.26188768705,40.5978680587518,"No","No",31.1303166195037,"Yes"
"8013","408M03190",2023,0.63727724,14.7679209986282,"FA_Mag","SB2",0.73727724,217.36,"SB2",-106.26188768705,40.5978680587518,"Yes","No",NA,"Yes"
"8014","SMC15678",2021,0.32904119,-3868.55909723609,"Peak_10","HB",0.42904119,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8015","SMC00318",2019,0.43078498,-17043.3586848152,"Peak_10","HB",0.53078498,0,"HB",-1419.15980791854,4812.13782039035,"No","No",91.6732386253014,"Yes"
"8016","405PS0036",2016,0.92413249,-176.239157309357,"Peak_10","SB1",1.02413249,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",148.809828950917,"Yes"
"8017","SMC04972",2020,1.11217878,-176.239157309357,"Peak_10","SB1",1.21217878,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",148.809828950917,"Yes"
"8018","SMC01260",2019,0.54567054,-1343.3510044955,"Peak_10","HB",0.64567054,0,"HB",-1419.15980791854,4812.13782039035,"No","No",5.64326100694064,"Yes"
"8019","ME-VR2",2012,0.7945652,1163.91516483516,"Peak_10","SB1",0.8945652,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",256.4785450098,"Yes"
"8020","801SDC504",2008,0.24997767,-949.604187312686,"Peak_10","SB1",0.34997767,0,"SB2",-438.500345845948,4149.10784475279,"No","No",53.8228293741129,"Yes"
"8021","801S19486",2013,0.28874031,-813.789079087579,"Peak_10","SB2",0.38874031,0,"SB2",-438.500345845948,4149.10784475279,"No","No",46.1162164602166,"Yes"
"8022","SMC18169",2011,0.45154656,-12015.3463989343,"Peak_10","SB2",0.55154656,0,"SB2",-438.500345845948,4149.10784475279,"No","No",96.3504976778294,"Yes"
"8023","SMC02536",2011,0.60351498,66.5729383949384,"Peak_10","HB",0.70351498,0,"HB",-1419.15980791854,4812.13782039035,"No","No",7128.36926897044,"Yes"
"8024","SMC21822",2010,0.74802815,-18185.338973027,"Peak_10","SB1",0.84802815,0,"SB2",-438.500345845948,4149.10784475279,"No","No",97.5887150275486,"Yes"
"8025","SMC20032",2019,0.37813902,-3868.55909723609,"Peak_10","HB",0.47813902,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8026","412M08630",2017,0.31807442,-376.264663569763,"Peak_10","HB",0.41807442,0,"HB",-1419.15980791854,4812.13782039035,"No","No",277.170631558766,"Yes"
"8027","SMC00190",2008,0.41560858,3396.93874844203,"Peak_10","HB",0.51560858,0,"HB",-1419.15980791854,4812.13782039035,"No","No",41.6610123628925,"Yes"
"8028","SMC00436",2009,0.4877381,-3801.76453896104,"Peak_10","HB",0.5877381,0,"HB",-1419.15980791854,4812.13782039035,"No","No",62.6710230637699,"Yes"
"8029","SMC03984",2012,0.66900761,-204.697944488844,"Peak_10","SB1",0.76900761,0,"SB2",-438.500345845948,4149.10784475279,"No","No",114.218245786951,"Yes"
"8030","SMC08094",2012,0.49320633,-19120.433544622,"Peak_10","SB2",0.59320633,0,"SB2",-438.500345845948,4149.10784475279,"No","No",97.7066401511106,"Yes"
"8031","SMC09118",2013,0.38672401,-19120.433544622,"Peak_10","SB2",0.48672401,0,"SB2",-438.500345845948,4149.10784475279,"No","No",97.7066401511106,"Yes"
"8032","SMC04670",2008,0.27262122,-3868.55909723609,"Peak_10","HB",0.37262122,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8033","SMC05332",2012,0.66888292,3806.17953526473,"Peak_10","SB1",0.76888292,0,"SB2",-438.500345845948,4149.10784475279,"No","No",9.00977755544073,"Yes"
"8034","SMC00899",2022,0.25508788,-508.551398701299,"Peak_10","HB",0.35508788,0,"HB",-1419.15980791854,4812.13782039035,"No","No",179.059267468871,"Yes"
"8035","ME-VR2",2018,0.77573537,1163.91516483516,"Peak_10","SB1",0.87573537,0,"SB2",-438.500345845948,4149.10784475279,"No","No",256.4785450098,"Yes"
"8036","SMC04532",2012,0.64466926,-3801.76453896104,"Peak_10","HB",0.74466926,0,"HB",-1419.15980791854,4812.13782039035,"No","No",62.6710230637699,"Yes"
"8037","906M21770",2018,0.61784957,-312.153297735598,"Peak_10","HB",0.71784957,0,"HB",-1419.15980791854,4812.13782039035,"No","No",354.635532673631,"Yes"
"8038","SMC01278",2016,0.39438134,-1708.36135198135,"Peak_10","HB",0.49438134,0,"HB",-1419.15980791854,4812.13782039035,"No","No",16.9285932234065,"Yes"
"8039","SMC01990",2009,0.61705717,213.504685880786,"Peak_10","SB0",0.71705717,0,"SB2",-438.500345845948,4149.10784475279,"No","No",1843.33338757235,"Yes"
"8040","SMC01772",2012,0.5946632,-36.700410955711,"Peak_10","HB",0.6946632,0,"HB",-1419.15980791854,4812.13782039035,"No","No",3766.87715740061,"Yes"
"8041","SMC01824",2012,0.60387461,-1125.01956576756,"Peak_10","HB",0.70387461,0,"HB",-1419.15980791854,4812.13782039035,"No","No",26.1453445878783,"Yes"
"8042","SMC03646",2013,0.53242816,-7159.53343373293,"Peak_10","HB",0.63242816,0,"HB",-1419.15980791854,4812.13782039035,"No","No",80.178040635553,"Yes"
"8043","SMC16045",2012,0.50959439,-325.481363603064,"Peak_10","HB",0.60959439,0,"HB",-1419.15980791854,4812.13782039035,"No","No",336.018760708295,"Yes"
"8044","SGLT506",2021,0.35263862,-1343.3510044955,"Peak_10","SB2",0.45263862,0,"SB2",-438.500345845948,4149.10784475279,"No","No",67.3577237536195,"Yes"
"8045","SMC03984",2021,1.09851725,-204.697944488844,"Peak_10","SB1",1.19851725,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",114.218245786951,"Yes"
"8046","SMC02656",2018,0.46463614,-509.701677655677,"Peak_10","HB",0.56463614,0,"HB",-1419.15980791854,4812.13782039035,"No","No",178.429495159958,"Yes"
"8047","412M08602",2015,0.41044659,-7159.53343373293,"Peak_10","HB",0.51044659,0,"HB",-1419.15980791854,4812.13782039035,"No","No",80.178040635553,"Yes"
"8048","412M08616",2016,0.48068983,128.304901189287,"Peak_10","HB",0.58068983,0,"HB",-1419.15980791854,4812.13782039035,"No","No",3650.54871309323,"Yes"
"8049","SMC00899",2011,0.31748615,-508.551398701299,"Peak_10","HB",0.41748615,0,"HB",-1419.15980791854,4812.13782039035,"No","No",179.059267468871,"Yes"
"8050","SMC01260",2012,0.45918083,-1343.3510044955,"Peak_10","HB",0.55918083,0,"HB",-1419.15980791854,4812.13782039035,"No","No",5.64326100694064,"Yes"
"8051","ME-VR2",2016,0.56666037,1163.91516483516,"Peak_10","SB1",0.66666037,0,"SB2",-438.500345845948,4149.10784475279,"No","No",256.4785450098,"Yes"
"8052","412M08642",2018,0.69076579,-6878.42411621711,"Peak_10","HB",0.79076579,0,"HB",-1419.15980791854,4812.13782039035,"No","No",79.3679513804242,"Yes"
"8053","SGLT506",2019,0.5133318,-1343.3510044955,"Peak_10","SB2",0.6133318,0,"SB2",-438.500345845948,4149.10784475279,"No","No",67.3577237536195,"Yes"
"8054","SMC02656",2009,0.61650077,-509.701677655677,"Peak_10","HB",0.71650077,0,"HB",-1419.15980791854,4812.13782039035,"No","No",178.429495159958,"Yes"
"8055","SMC06740",2013,0.52573471,188.116996736597,"Peak_10","HB",0.62573471,0,"HB",-1419.15980791854,4812.13782039035,"No","No",2458.05583964768,"Yes"
"8056","SMC22521",2013,0.49731068,-325.481363603064,"Peak_10","HB",0.59731068,0,"HB",-1419.15980791854,4812.13782039035,"No","No",336.018760708295,"Yes"
"8057","SMC00236",2021,0.44057374,-416.768876623376,"Peak_10","HB",0.54057374,0,"HB",-1419.15980791854,4812.13782039035,"No","No",240.514824287371,"Yes"
"8058","SMC00318",2021,0.34085135,-17043.3586848152,"Peak_10","HB",0.44085135,0,"HB",-1419.15980791854,4812.13782039035,"No","No",91.6732386253014,"Yes"
"8059","412M08646",2019,0.63867762,33.659769287855,"Peak_10","HB",0.73867762,0,"HB",-1419.15980791854,4812.13782039035,"Yes","No",NA,"Yes"
"8060","SMC12862",2019,0.36552573,-3868.55909723609,"Peak_10","HB",0.46552573,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8061","ME-VR2",2014,0.74366628,1163.91516483516,"Peak_10","SB1",0.84366628,0,"SB2",-438.500345845948,4149.10784475279,"No","No",256.4785450098,"Yes"
"8062","SMC00236",2008,0.4213124,-416.768876623376,"Peak_10","HB",0.5213124,0,"HB",-1419.15980791854,4812.13782039035,"No","No",240.514824287371,"Yes"
"8063","SMC02988",2014,0.64388338,-420.628849816849,"Peak_10","HB",0.74388338,0,"HB",-1419.15980791854,4812.13782039035,"No","No",237.39003126782,"Yes"
"8064","SGLT506",2014,0.59411984,-1343.3510044955,"Peak_10","SB2",0.69411984,0,"SB2",-438.500345845948,4149.10784475279,"No","No",67.3577237536195,"Yes"
"8065","SMC07085",2011,0.46263341,-325.481363603064,"Peak_10","HB",0.56263341,0,"HB",-1419.15980791854,4812.13782039035,"No","No",336.018760708295,"Yes"
"8066","SMC04972",2013,1.02411409,-176.239157309357,"Peak_10","SB1",1.12411409,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",148.809828950917,"Yes"
"8067","904M21713",2015,0.50790164,-115.514917582418,"Peak_10","HB",0.60790164,0,"HB",-1419.15980791854,4812.13782039035,"No","No",1128.55111497266,"Yes"
"8068","ME-VR2",2013,0.77402404,1163.91516483516,"Peak_10","SB1",0.87402404,0,"SB2",-438.500345845948,4149.10784475279,"No","No",256.4785450098,"Yes"
"8069","SMC01257",2011,0.68267913,247.842993306693,"Peak_10","SB2",0.78267913,0,"SB2",-438.500345845948,4149.10784475279,"No","No",1574.08720714508,"Yes"
"8070","801M12625",2015,0.39757171,-25260.5644079254,"Peak_10","HB",0.49757171,0,"HB",-1419.15980791854,4812.13782039035,"No","No",94.3819156808971,"Yes"
"8071","SMC01912",2012,0.40445942,65.3857344322345,"Peak_10","HB",0.50445942,0,"HB",-1419.15980791854,4812.13782039035,"No","No",7259.61423722728,"Yes"
"8072","SMC02206",2011,0.52646484,-201.878892307692,"Peak_10","SB2",0.62646484,0,"SB2",-438.500345845948,4149.10784475279,"No","No",117.209605637033,"Yes"
"8073","SMC02417",2011,0.5792463,-115.514917582418,"Peak_10","HB",0.6792463,0,"HB",-1419.15980791854,4812.13782039035,"No","No",1128.55111497266,"Yes"
"8074","SMC02563",2010,0.50213021,302.04176939727,"Peak_10","SB2",0.60213021,0,"SB2",-438.500345845948,4149.10784475279,"No","No",1273.6867761808,"Yes"
"8075","SMC05524",2011,0.63736343,-450.596011588411,"Peak_10","SB2",0.73736343,0,"SB2",-438.500345845948,4149.10784475279,"No","No",2.6843703520198,"Yes"
"8076","412M08640",2018,0.3487884,-175.77409007659,"Peak_10","HB",0.4487884,0,"HB",-1419.15980791854,4812.13782039035,"No","No",707.377132374954,"Yes"
"8077","SMC01726",2019,0.42642806,-1123.10551535131,"Peak_10","HB",0.52642806,0,"HB",-1419.15980791854,4812.13782039035,"No","No",26.3603275489769,"Yes"
"8078","412M08599",2018,0.58561792,-5916.49087179486,"Peak_10","SB2",0.68561792,0,"SB2",-438.500345845948,4149.10784475279,"No","No",92.5885063401962,"Yes"
"8079","SMC03222",2012,0.58573482,2.62906287046284,"Peak_10","HB",0.68573482,0,"HB",-1419.15980791854,4812.13782039035,"Yes","No",NA,"Yes"
"8080","408M03019",2015,0.71478848,-1251.21565294705,"Peak_10","SB0",0.81478848,0,"SB2",-438.500345845948,4149.10784475279,"No","No",64.9540552970924,"Yes"
"8081","SMC01452",2010,0.39455766,33.659769287855,"Peak_10","HB",0.49455766,0,"HB",-1419.15980791854,4812.13782039035,"Yes","No",NA,"Yes"
"8082","SMC06302",2012,0.53709324,-201.878892307692,"Peak_10","SB2",0.63709324,0,"SB2",-438.500345845948,4149.10784475279,"No","No",117.209605637033,"Yes"
"8083","SMC13214",2013,0.45440705,-19120.433544622,"Peak_10","SB2",0.55440705,0,"SB2",-438.500345845948,4149.10784475279,"No","No",97.7066401511106,"Yes"
"8084","ME-VR2",2011,0.80699718,1163.91516483516,"Peak_10","SB1",0.90699718,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",256.4785450098,"Yes"
"8085","SMC16832",2010,0.39049894,-3868.55909723609,"Peak_10","HB",0.49049894,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8086","ME-VR2",2017,0.78110669,1163.91516483516,"Peak_10","SB1",0.88110669,0,"SB2",-438.500345845948,4149.10784475279,"No","No",256.4785450098,"Yes"
"8087","SMC02484",2013,0.52408964,-598.142512387612,"Peak_10","HB",0.62408964,0,"HB",-1419.15980791854,4812.13782039035,"No","No",137.261150733738,"Yes"
"8088","SMC18046",2013,0.81859748,75.4189653679654,"Peak_10","SB1",0.91859748,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",5401.41177952985,"Yes"
"8089","SGLT506",2018,0.51675741,-1343.3510044955,"Peak_10","SB2",0.61675741,0,"SB2",-438.500345845948,4149.10784475279,"No","No",67.3577237536195,"Yes"
"8090","SMC03984",2020,1.09869952,-204.697944488844,"Peak_10","SB1",1.19869952,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",114.218245786951,"Yes"
"8091","SMC03304",2011,0.591619,-217.065645687646,"Peak_10","HB",0.691619,0,"HB",-1419.15980791854,4812.13782039035,"No","No",553.792912933209,"Yes"
"8092","801M12611",2015,0.46342111,-19120.433544622,"Peak_10","SB2",0.56342111,0,"SB2",-438.500345845948,4149.10784475279,"No","No",97.7066401511106,"Yes"
"8093","SMC00318",2010,0.38224577,-17043.3586848152,"Peak_10","HB",0.48224577,0,"HB",-1419.15980791854,4812.13782039035,"No","No",91.6732386253014,"Yes"
"8094","SMC02270",2010,0.63508318,153.528803030303,"Peak_10","HB",0.73508318,0,"HB",-1419.15980791854,4812.13782039035,"No","No",3034.35506915308,"Yes"
"8095","SMC02284",2013,0.41568411,-1255.75292673993,"Peak_10","HB",0.51568411,0,"HB",-1419.15980791854,4812.13782039035,"No","No",13.0126617823485,"Yes"
"8096","412M08599",2020,0.86255172,-5916.49087179486,"Peak_10","SB2",0.96255172,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",92.5885063401962,"Yes"
"8097","ME-VR2",2020,0.93327961,1163.91516483516,"Peak_10","SB1",1.03327961,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",256.4785450098,"Yes"
"8098","ME-VR2",2021,0.82806451,1163.91516483516,"Peak_10","SB1",0.92806451,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",256.4785450098,"Yes"
"8099","SMC03984",2019,1.05196407,-204.697944488844,"Peak_10","SB1",1.15196407,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",114.218245786951,"Yes"
"8100","SMC01278",2021,0.37555803,-1708.36135198135,"Peak_10","HB",0.47555803,0,"HB",-1419.15980791854,4812.13782039035,"No","No",16.9285932234065,"Yes"
"8101","SMC09534",2018,0.41038968,-3868.55909723609,"Peak_10","HB",0.51038968,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8102","ME-VR2",2015,0.79434471,1163.91516483516,"Peak_10","SB1",0.89434471,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",256.4785450098,"Yes"
"8103","SGLT506",2012,0.53233427,-1343.3510044955,"Peak_10","SB2",0.63233427,0,"SB2",-438.500345845948,4149.10784475279,"No","No",67.3577237536195,"Yes"
"8104","SGLT506",2016,0.4938047,-1343.3510044955,"Peak_10","SB2",0.5938047,0,"SB2",-438.500345845948,4149.10784475279,"No","No",67.3577237536195,"Yes"
"8105","SMC03737",2012,0.52039334,-115.514917582418,"Peak_10","HB",0.62039334,0,"HB",-1419.15980791854,4812.13782039035,"No","No",1128.55111497266,"Yes"
"8106","SMC09564",2010,0.61535722,-1589.59581838162,"Peak_10","SB0",0.71535722,0,"SB2",-438.500345845948,4149.10784475279,"No","No",72.4143495613628,"Yes"
"8107","SMC11181",2011,0.50949656,-325.481363603064,"Peak_10","HB",0.60949656,0,"HB",-1419.15980791854,4812.13782039035,"No","No",336.018760708295,"Yes"
