"","masterid","latitude","longitude","huc","county","smcshed","csci","sampledate","sampleyear","fieldreplicate","CSCI.Score","Modified.Class","Flow.Metric.Name","Change_in_Flow.Metric_Value_(cfs)","CSCI.Threshold","CSCI.Level","0.3","0.5","0.9","Flow.Alteration.Stress"
"3293","801STW208",34.0023,-117.16428,801,"Riverside","Upper Santa Ana",0.72202169,2007-06-17,2007,1,0.72202169,"Natural","Fall pulse magnitude",12.9643267867337,0.79,"Unhealthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"3294","801STW208",34.0023,-117.16428,801,"Riverside","Upper Santa Ana",0.72202169,2007-06-17,2007,1,0.72202169,"Natural","10-year flood magnitude",-1034.98065777556,0.79,"Unhealthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"3295","801STW208",34.0023,-117.16428,801,"Riverside","Upper Santa Ana",0.72202169,2007-06-17,2007,1,0.72202169,"Natural","2-year flood magnitude",-66.8614115884115,0.79,"Unhealthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"3296","801STW208",34.0023,-117.16428,801,"Riverside","Upper Santa Ana",0.72202169,2007-06-17,2007,1,0.72202169,"Natural","5-year flood magnitude",-86.529760972361,0.79,"Unhealthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"3297","801STW208",34.0023,-117.16428,801,"Riverside","Upper Santa Ana",0.72202169,2007-06-17,2007,1,0.72202169,"Natural","Spring recession magnitude",96.5827217782218,0.79,"Unhealthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"3298","801STW208",34.0023,-117.16428,801,"Riverside","Upper Santa Ana",0.72202169,2007-06-17,2007,1,0.72202169,"Natural","Wet-season low baseflow",-1.39380962370962,0.79,"Unhealthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"3299","801STW208",34.0023,-117.16428,801,"Riverside","Upper Santa Ana",0.72202169,2007-06-17,2007,1,0.72202169,"Natural","Wet-season median baseflow",-2.80700899100899,0.79,"Unhealthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"3300","801STW208",34.0023,-117.16428,801,"Riverside","Upper Santa Ana",0.72202169,2007-06-17,2007,1,0.72202169,"Natural","Magnitude of largest annual storm",-85.8635644572731,0.79,"Unhealthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"3301","801XXX118",34.27906,-117.47566,801,"San Bernardino","Upper Santa Ana",0.56990106,2008-06-11,2008,1,0.73455533,"Natural","Dry-season median baseflow",-0.742330919080919,0.79,"Unhealthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"3302","801XXX118",34.27906,-117.47566,801,"San Bernardino","Upper Santa Ana",0.56990106,2008-06-11,2008,1,0.73455533,"Natural","Fall pulse magnitude",28.8464956972063,0.79,"Unhealthy Biology","0 to 0","-81 to 18","-189 to 179","Likely Stressed"
"3303","801XXX118",34.27906,-117.47566,801,"San Bernardino","Upper Santa Ana",0.56990106,2008-06-11,2008,1,0.73455533,"Natural","10-year flood magnitude",-412.062444588744,0.79,"Unhealthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"3304","801XXX118",34.27906,-117.47566,801,"San Bernardino","Upper Santa Ana",0.56990106,2008-06-11,2008,1,0.73455533,"Natural","2-year flood magnitude",-62.6370752580753,0.79,"Unhealthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"3305","801XXX118",34.27906,-117.47566,801,"San Bernardino","Upper Santa Ana",0.56990106,2008-06-11,2008,1,0.73455533,"Natural","5-year flood magnitude",-207.109488877789,0.79,"Unhealthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"3306","801XXX118",34.27906,-117.47566,801,"San Bernardino","Upper Santa Ana",0.56990106,2008-06-11,2008,1,0.73455533,"Natural","Spring recession magnitude",20.5456881451881,0.79,"Unhealthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"3307","801XXX118",34.27906,-117.47566,801,"San Bernardino","Upper Santa Ana",0.56990106,2008-06-11,2008,1,0.73455533,"Natural","Wet-season low baseflow",-2.39801436896437,0.79,"Unhealthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"3308","801XXX118",34.27906,-117.47566,801,"San Bernardino","Upper Santa Ana",0.56990106,2008-06-11,2008,1,0.73455533,"Natural","Wet-season median baseflow",-11.1513677988678,0.79,"Unhealthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"3309","801XXX118",34.27906,-117.47566,801,"San Bernardino","Upper Santa Ana",0.56990106,2008-06-11,2008,1,0.73455533,"Natural","Magnitude of largest annual storm",-94.6368037147529,0.79,"Unhealthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"3310","901SJMS1x",33.58122,-117.52458,901,"Orange","San Juan",0.91590917,2008-06-02,2008,1,1.06150813,"Natural","Dry-season median baseflow",0.267591658341659,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"3311","901SJMS1x",33.58122,-117.52458,901,"Orange","San Juan",0.91590917,2008-06-02,2008,1,1.06150813,"Natural","Fall pulse magnitude",15.7545563400835,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"3312","901SJMS1x",33.58122,-117.52458,901,"Orange","San Juan",0.91590917,2008-06-02,2008,1,1.06150813,"Natural","10-year flood magnitude",441.536939860141,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"3313","901SJMS1x",33.58122,-117.52458,901,"Orange","San Juan",0.91590917,2008-06-02,2008,1,1.06150813,"Natural","2-year flood magnitude",1.63329520479518,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"3314","901SJMS1x",33.58122,-117.52458,901,"Orange","San Juan",0.91590917,2008-06-02,2008,1,1.06150813,"Natural","5-year flood magnitude",89.2214891441891,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Unlikely Stressed"
"3315","901SJMS1x",33.58122,-117.52458,901,"Orange","San Juan",0.91590917,2008-06-02,2008,1,1.06150813,"Natural","Spring recession magnitude",94.1407282717283,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"3316","901SJMS1x",33.58122,-117.52458,901,"Orange","San Juan",0.91590917,2008-06-02,2008,1,1.06150813,"Natural","Wet-season low baseflow",1.36805051615052,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Unlikely Stressed"
"3317","901SJMS1x",33.58122,-117.52458,901,"Orange","San Juan",0.91590917,2008-06-02,2008,1,1.06150813,"Natural","Wet-season median baseflow",4.39396453546454,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"3318","901SJMS1x",33.58122,-117.52458,901,"Orange","San Juan",0.91590917,2008-06-02,2008,1,1.06150813,"Natural","Magnitude of largest annual storm",-0.82326319585027,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"3319","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.87465661,2010-08-19,2010,1,1.16223701,"Natural","Dry-season median baseflow",0.675540709290709,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"3320","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.87465661,2010-08-19,2010,1,1.16223701,"Natural","Fall pulse magnitude",13.7219924166065,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"3321","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.87465661,2010-08-19,2010,1,1.16223701,"Natural","10-year flood magnitude",0.737430769230859,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Unlikely Stressed"
"3322","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.87465661,2010-08-19,2010,1,1.16223701,"Natural","2-year flood magnitude",-5.61314302364307,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"3323","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.87465661,2010-08-19,2010,1,1.16223701,"Natural","5-year flood magnitude",-17.5606904761905,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"3324","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.87465661,2010-08-19,2010,1,1.16223701,"Natural","Spring recession magnitude",140.045469530469,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"3325","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.87465661,2010-08-19,2010,1,1.16223701,"Natural","Wet-season low baseflow",2.49084010989011,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"3326","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.87465661,2010-08-19,2010,1,1.16223701,"Natural","Wet-season median baseflow",10.0209420579421,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"3327","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.87465661,2010-08-19,2010,1,1.16223701,"Natural","Magnitude of largest annual storm",-19.0965329145282,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"3328","905BCN1xx",33.10528,-116.89306,905,"San Diego","Central San Diego",0.70034994,2008-04-19,2008,1,0.70034994,"Natural","Dry-season median baseflow",0.16945313020313,0.79,"Unhealthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"3329","905BCN1xx",33.10528,-116.89306,905,"San Diego","Central San Diego",0.70034994,2008-04-19,2008,1,0.70034994,"Natural","Fall pulse magnitude",8.87782135125293,0.79,"Unhealthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"3330","905BCN1xx",33.10528,-116.89306,905,"San Diego","Central San Diego",0.70034994,2008-04-19,2008,1,0.70034994,"Natural","10-year flood magnitude",117.92972027972,0.79,"Unhealthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"3331","905BCN1xx",33.10528,-116.89306,905,"San Diego","Central San Diego",0.70034994,2008-04-19,2008,1,0.70034994,"Natural","2-year flood magnitude",-65.98115001665,0.79,"Unhealthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"3332","905BCN1xx",33.10528,-116.89306,905,"San Diego","Central San Diego",0.70034994,2008-04-19,2008,1,0.70034994,"Natural","5-year flood magnitude",39.5997398601397,0.79,"Unhealthy Biology","0 to 0","0 to 287","-16893 to 5693","Unlikely Stressed"
"3333","905BCN1xx",33.10528,-116.89306,905,"San Diego","Central San Diego",0.70034994,2008-04-19,2008,1,0.70034994,"Natural","Spring recession magnitude",25.524001998002,0.79,"Unhealthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"3334","905BCN1xx",33.10528,-116.89306,905,"San Diego","Central San Diego",0.70034994,2008-04-19,2008,1,0.70034994,"Natural","Wet-season low baseflow",0.846411655011656,0.79,"Unhealthy Biology","0 to 0","0 to 1","-38 to 30","Unlikely Stressed"
"3335","905BCN1xx",33.10528,-116.89306,905,"San Diego","Central San Diego",0.70034994,2008-04-19,2008,1,0.70034994,"Natural","Wet-season median baseflow",1.92534748584748,0.79,"Unhealthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"3336","905BCN1xx",33.10528,-116.89306,905,"San Diego","Central San Diego",0.70034994,2008-04-19,2008,1,0.70034994,"Natural","Magnitude of largest annual storm",4.84395915371433,0.79,"Unhealthy Biology","0 to 0","0 to 929","-8137 to 1251","Unlikely Stressed"
"3337","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.19982779,2010-06-02,2010,1,1.20601175,"Natural","Dry-season median baseflow",0.355935314685315,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"3338","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.19982779,2010-06-02,2010,1,1.20601175,"Natural","Fall pulse magnitude",10.3786556231549,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"3339","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.19982779,2010-06-02,2010,1,1.20601175,"Natural","10-year flood magnitude",-139.662683982684,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"3340","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.19982779,2010-06-02,2010,1,1.20601175,"Natural","2-year flood magnitude",-56.9397254412255,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"3341","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.19982779,2010-06-02,2010,1,1.20601175,"Natural","5-year flood magnitude",-6.09072011322018,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"3342","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.19982779,2010-06-02,2010,1,1.20601175,"Natural","Spring recession magnitude",34.3510737595738,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"3343","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.19982779,2010-06-02,2010,1,1.20601175,"Natural","Wet-season low baseflow",-0.221889327339327,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Unlikely Stressed"
"3344","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.19982779,2010-06-02,2010,1,1.20601175,"Natural","Wet-season median baseflow",0.452172161172162,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"3345","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.19982779,2010-06-02,2010,1,1.20601175,"Natural","Magnitude of largest annual storm",-26.1719500780975,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"3346","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.97330832,2010-07-20,2010,1,1.16223701,"Natural","Dry-season median baseflow",0.675540709290709,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"3347","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.97330832,2010-07-20,2010,1,1.16223701,"Natural","Fall pulse magnitude",13.7219924166065,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"3348","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.97330832,2010-07-20,2010,1,1.16223701,"Natural","10-year flood magnitude",0.737430769230859,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Unlikely Stressed"
"3349","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.97330832,2010-07-20,2010,1,1.16223701,"Natural","2-year flood magnitude",-5.61314302364307,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"3350","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.97330832,2010-07-20,2010,1,1.16223701,"Natural","5-year flood magnitude",-17.5606904761905,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"3351","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.97330832,2010-07-20,2010,1,1.16223701,"Natural","Spring recession magnitude",140.045469530469,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"3352","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.97330832,2010-07-20,2010,1,1.16223701,"Natural","Wet-season low baseflow",2.49084010989011,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"3353","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.97330832,2010-07-20,2010,1,1.16223701,"Natural","Wet-season median baseflow",10.0209420579421,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"3354","911NCPCR2",32.86391,-116.50865,911,"San Diego","Southern San Diego",0.97330832,2010-07-20,2010,1,1.16223701,"Natural","Magnitude of largest annual storm",-19.0965329145282,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"3355","402SNPMCR",34.50509,-119.37741,402,"Ventura","Ventura",0.61597328,2018-05-08,2018,1,0.61597328,"Natural","Dry-season median baseflow",1.22914552114552,0.79,"Unhealthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"3356","402SNPMCR",34.50509,-119.37741,402,"Ventura","Ventura",0.61597328,2018-05-08,2018,1,0.61597328,"Natural","Fall pulse magnitude",31.24898519379,0.79,"Unhealthy Biology","0 to 0","-81 to 18","-189 to 179","Likely Stressed"
"3357","402SNPMCR",34.50509,-119.37741,402,"Ventura","Ventura",0.61597328,2018-05-08,2018,1,0.61597328,"Natural","10-year flood magnitude",235.977542957043,0.79,"Unhealthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"3358","402SNPMCR",34.50509,-119.37741,402,"Ventura","Ventura",0.61597328,2018-05-08,2018,1,0.61597328,"Natural","2-year flood magnitude",-74.7099553779553,0.79,"Unhealthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"3359","402SNPMCR",34.50509,-119.37741,402,"Ventura","Ventura",0.61597328,2018-05-08,2018,1,0.61597328,"Natural","5-year flood magnitude",130.704098667999,0.79,"Unhealthy Biology","0 to 0","0 to 287","-16893 to 5693","Unlikely Stressed"
"3360","402SNPMCR",34.50509,-119.37741,402,"Ventura","Ventura",0.61597328,2018-05-08,2018,1,0.61597328,"Natural","Spring recession magnitude",136.261333666334,0.79,"Unhealthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"3361","402SNPMCR",34.50509,-119.37741,402,"Ventura","Ventura",0.61597328,2018-05-08,2018,1,0.61597328,"Natural","Wet-season low baseflow",5.99990151515151,0.79,"Unhealthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"3362","402SNPMCR",34.50509,-119.37741,402,"Ventura","Ventura",0.61597328,2018-05-08,2018,1,0.61597328,"Natural","Wet-season median baseflow",3.91838994338994,0.79,"Unhealthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"3363","402SNPMCR",34.50509,-119.37741,402,"Ventura","Ventura",0.61597328,2018-05-08,2018,1,0.61597328,"Natural","Magnitude of largest annual storm",-14.1773825025283,0.79,"Unhealthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"3364","403STCEST",34.23557,-119.21674,403,"Ventura","Santa Clara",0.493873,2003-02-06,2003,1,0.493873,"Natural","Dry-season median baseflow",2.85468689643689,0.79,"Unhealthy Biology","0 to 0","-11 to 2","-28 to 17","Likely Stressed"
"3365","403STCEST",34.23557,-119.21674,403,"Ventura","Santa Clara",0.493873,2003-02-06,2003,1,0.493873,"Natural","Fall pulse magnitude",-94.7035196462868,0.79,"Unhealthy Biology","0 to 0","-81 to 18","-189 to 179","Likely Stressed"
"3366","403STCEST",34.23557,-119.21674,403,"Ventura","Santa Clara",0.493873,2003-02-06,2003,1,0.493873,"Natural","10-year flood magnitude",-4996.90519663667,0.79,"Unhealthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"3367","403STCEST",34.23557,-119.21674,403,"Ventura","Santa Clara",0.493873,2003-02-06,2003,1,0.493873,"Natural","2-year flood magnitude",-2289.24841924741,0.79,"Unhealthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"3368","403STCEST",34.23557,-119.21674,403,"Ventura","Santa Clara",0.493873,2003-02-06,2003,1,0.493873,"Natural","5-year flood magnitude",-2913.52288578086,0.79,"Unhealthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"3369","403STCEST",34.23557,-119.21674,403,"Ventura","Santa Clara",0.493873,2003-02-06,2003,1,0.493873,"Natural","Spring recession magnitude",1198.45730752581,0.79,"Unhealthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"3370","403STCEST",34.23557,-119.21674,403,"Ventura","Santa Clara",0.493873,2003-02-06,2003,1,0.493873,"Natural","Wet-season low baseflow",21.1765758741259,0.79,"Unhealthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"3371","403STCEST",34.23557,-119.21674,403,"Ventura","Santa Clara",0.493873,2003-02-06,2003,1,0.493873,"Natural","Wet-season median baseflow",40.6665815018315,0.79,"Unhealthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"3372","403STCEST",34.23557,-119.21674,403,"Ventura","Santa Clara",0.493873,2003-02-06,2003,1,0.493873,"Natural","Magnitude of largest annual storm",-2650.5921015358,0.79,"Unhealthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"3373","403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara",0.83301035,2013-05-14,2013,1,0.83301035,"Natural","Dry-season median baseflow",1.08466791541792,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"3374","403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara",0.83301035,2013-05-14,2013,1,0.83301035,"Natural","Fall pulse magnitude",14.9344401432089,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"3375","403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara",0.83301035,2013-05-14,2013,1,0.83301035,"Natural","10-year flood magnitude",116.64274012654,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"3376","403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara",0.83301035,2013-05-14,2013,1,0.83301035,"Natural","2-year flood magnitude",-9.46705361305361,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"3377","403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara",0.83301035,2013-05-14,2013,1,0.83301035,"Natural","5-year flood magnitude",20.8593080253081,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Unlikely Stressed"
"3378","403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara",0.83301035,2013-05-14,2013,1,0.83301035,"Natural","Spring recession magnitude",94.1683075258076,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"3379","403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara",0.83301035,2013-05-14,2013,1,0.83301035,"Natural","Wet-season low baseflow",-0.397435431235431,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Unlikely Stressed"
"3380","403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara",0.83301035,2013-05-14,2013,1,0.83301035,"Natural","Wet-season median baseflow",11.1761355311355,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"3381","403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara",0.83301035,2013-05-14,2013,1,0.83301035,"Natural","Magnitude of largest annual storm",-18.2092963126383,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"3382","405BH2Axx",34.2429,-117.8732,405,"Los Angeles","San Gabriel",1.13695339,2010-06-16,2010,1,1.13695339,"Natural","Dry-season median baseflow",-0.364449716949717,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"3383","405BH2Axx",34.2429,-117.8732,405,"Los Angeles","San Gabriel",1.13695339,2010-06-16,2010,1,1.13695339,"Natural","Fall pulse magnitude",14.3228113348713,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"3384","405BH2Axx",34.2429,-117.8732,405,"Los Angeles","San Gabriel",1.13695339,2010-06-16,2010,1,1.13695339,"Natural","10-year flood magnitude",-215.840048717949,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"3385","405BH2Axx",34.2429,-117.8732,405,"Los Angeles","San Gabriel",1.13695339,2010-06-16,2010,1,1.13695339,"Natural","2-year flood magnitude",-78.9161210456209,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"3386","405BH2Axx",34.2429,-117.8732,405,"Los Angeles","San Gabriel",1.13695339,2010-06-16,2010,1,1.13695339,"Natural","5-year flood magnitude",-133.644597968698,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"3387","405BH2Axx",34.2429,-117.8732,405,"Los Angeles","San Gabriel",1.13695339,2010-06-16,2010,1,1.13695339,"Natural","Spring recession magnitude",11.2378173493174,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"3388","405BH2Axx",34.2429,-117.8732,405,"Los Angeles","San Gabriel",1.13695339,2010-06-16,2010,1,1.13695339,"Natural","Wet-season low baseflow",-5.66338409923409,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"3389","405BH2Axx",34.2429,-117.8732,405,"Los Angeles","San Gabriel",1.13695339,2010-06-16,2010,1,1.13695339,"Natural","Wet-season median baseflow",-8.38006443556442,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"3390","405BH2Axx",34.2429,-117.8732,405,"Los Angeles","San Gabriel",1.13695339,2010-06-16,2010,1,1.13695339,"Natural","Magnitude of largest annual storm",-144.330210473307,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"3391","801MIC370",34.10015,-117.02393,801,"San Bernardino","Upper Santa Ana",0.80551446,2014-06-09,2014,1,0.80551446,"Natural","Dry-season median baseflow",-14.5307152014652,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Likely Stressed"
"3392","801MIC370",34.10015,-117.02393,801,"San Bernardino","Upper Santa Ana",0.80551446,2014-06-09,2014,1,0.80551446,"Natural","Fall pulse magnitude",21.3331513529046,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Likely Stressed"
"3393","801MIC370",34.10015,-117.02393,801,"San Bernardino","Upper Santa Ana",0.80551446,2014-06-09,2014,1,0.80551446,"Natural","10-year flood magnitude",-619.667207972979,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"3394","801MIC370",34.10015,-117.02393,801,"San Bernardino","Upper Santa Ana",0.80551446,2014-06-09,2014,1,0.80551446,"Natural","2-year flood magnitude",31.3390211455211,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"3395","801MIC370",34.10015,-117.02393,801,"San Bernardino","Upper Santa Ana",0.80551446,2014-06-09,2014,1,0.80551446,"Natural","5-year flood magnitude",-79.4150003330003,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"3396","801MIC370",34.10015,-117.02393,801,"San Bernardino","Upper Santa Ana",0.80551446,2014-06-09,2014,1,0.80551446,"Natural","Spring recession magnitude",-61.2935895770895,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"3397","801MIC370",34.10015,-117.02393,801,"San Bernardino","Upper Santa Ana",0.80551446,2014-06-09,2014,1,0.80551446,"Natural","Wet-season low baseflow",-9.68370479520481,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"3398","801MIC370",34.10015,-117.02393,801,"San Bernardino","Upper Santa Ana",0.80551446,2014-06-09,2014,1,0.80551446,"Natural","Wet-season median baseflow",-43.2697442557443,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
