"","masterid","longitude","latitude","county","sampleyear","CSCI.Score","Modified.Class","Flow.Metric.Name","Change_in_Flow.Metric_Value_(cfs)","CSCI.Threshold","CSCI.Level","Flow.Alteration.Stress"
"2652","SMC05702",-117.22954,32.83209,"San Diego",2010,0.5307944,"Natural","Spring recession magnitude",229.5661998002,0.79,"Unhealthy Biology","Likely Stressed"
"2653","SMC05702",-117.22954,32.83209,"San Diego",2010,0.5307944,"Natural","Wet-season low baseflow",11.6882176823177,0.79,"Unhealthy Biology","Likely Stressed"
"2654","SMC05702",-117.22954,32.83209,"San Diego",2010,0.5307944,"Natural","Wet-season median baseflow",21.5984077589078,0.79,"Unhealthy Biology","Likely Stressed"
"2655","SMC05702",-117.22954,32.83209,"San Diego",2010,0.5307944,"Natural","Magnitude of largest annual storm",82.6186148220252,0.79,"Unhealthy Biology","Likely Stressed"
"2656","SMC05902",-118.51218,34.03432,"Los Angeles",2011,0.54564553,"Hard Bottom","Dry-season median baseflow",1.54643156843157,0.67,"Unhealthy Biology","Very Unlikely Stressed"
"2657","SMC05902",-118.51218,34.03432,"Los Angeles",2011,0.54564553,"Hard Bottom","Fall pulse magnitude",38.945479271873,0.67,"Unhealthy Biology","Unlikely Stressed"
"2658","SMC05902",-118.51218,34.03432,"Los Angeles",2011,0.54564553,"Hard Bottom","10-year flood magnitude",-222.180649350649,0.67,"Unhealthy Biology","Unlikely Stressed"
"2659","SMC05902",-118.51218,34.03432,"Los Angeles",2011,0.54564553,"Hard Bottom","2-year flood magnitude",-346.794152680652,0.67,"Unhealthy Biology","Unlikely Stressed"
"2660","SMC05902",-118.51218,34.03432,"Los Angeles",2011,0.54564553,"Hard Bottom","5-year flood magnitude",-158.150441891442,0.67,"Unhealthy Biology","Unlikely Stressed"
"2661","SMC05902",-118.51218,34.03432,"Los Angeles",2011,0.54564553,"Hard Bottom","Spring recession magnitude",217.636001165501,0.67,"Unhealthy Biology","Unlikely Stressed"
"2662","SMC05902",-118.51218,34.03432,"Los Angeles",2011,0.54564553,"Hard Bottom","Wet-season low baseflow",2.343783999334,0.67,"Unhealthy Biology","Unlikely Stressed"
"2663","SMC05902",-118.51218,34.03432,"Los Angeles",2011,0.54564553,"Hard Bottom","Wet-season median baseflow",23.8795894938395,0.67,"Unhealthy Biology","Unlikely Stressed"
"2664","SMC05902",-118.51218,34.03432,"Los Angeles",2011,0.54564553,"Hard Bottom","Magnitude of largest annual storm",26.0059152194937,0.67,"Unhealthy Biology","Likely Stressed"
"2665","SMC05968",-117.80554,34.23489,"Los Angeles",2020,0.92783274,"Natural","Dry-season median baseflow",-7.2275929070929,0.79,"Healthy Biology","Unlikely Stressed"
"2666","SMC05968",-117.80554,34.23489,"Los Angeles",2020,0.92783274,"Natural","Fall pulse magnitude",8.71108598570344,0.79,"Healthy Biology","Unlikely Stressed"
"2667","SMC05968",-117.80554,34.23489,"Los Angeles",2020,0.92783274,"Natural","10-year flood magnitude",-661.003635431235,0.79,"Healthy Biology","Likely Stressed"
"2668","SMC05968",-117.80554,34.23489,"Los Angeles",2020,0.92783274,"Natural","2-year flood magnitude",-213.916558275058,0.79,"Healthy Biology","Likely Stressed"
"2669","SMC05968",-117.80554,34.23489,"Los Angeles",2020,0.92783274,"Natural","5-year flood magnitude",-205.04494991675,0.79,"Healthy Biology","Likely Stressed"
"2670","SMC05968",-117.80554,34.23489,"Los Angeles",2020,0.92783274,"Natural","Spring recession magnitude",0.097607725607736,0.79,"Healthy Biology","Likely Stressed"
"2671","SMC05968",-117.80554,34.23489,"Los Angeles",2020,0.92783274,"Natural","Wet-season low baseflow",-8.40095154845156,0.79,"Healthy Biology","Likely Stressed"
"2672","SMC05968",-117.80554,34.23489,"Los Angeles",2020,0.92783274,"Natural","Wet-season median baseflow",-34.6422466699967,0.79,"Healthy Biology","Likely Stressed"
"2673","SMC05968",-117.80554,34.23489,"Los Angeles",2020,0.92783274,"Natural","Magnitude of largest annual storm",-67.6645670291111,0.79,"Healthy Biology","Likely Stressed"
"2674","SMC06216",-118.31518,34.27407,"Los Angeles",2020,0.94973501,"Natural","Dry-season median baseflow",-1.53748817848818,0.79,"Healthy Biology","Unlikely Stressed"
"2675","SMC06216",-118.31518,34.27407,"Los Angeles",2020,0.94973501,"Natural","Fall pulse magnitude",-4.2525061685026,0.79,"Healthy Biology","Unlikely Stressed"
"2676","SMC06216",-118.31518,34.27407,"Los Angeles",2020,0.94973501,"Natural","10-year flood magnitude",-158.643444855145,0.79,"Healthy Biology","Likely Stressed"
"2677","SMC06216",-118.31518,34.27407,"Los Angeles",2020,0.94973501,"Natural","2-year flood magnitude",-137.260870795871,0.79,"Healthy Biology","Likely Stressed"
"2678","SMC06216",-118.31518,34.27407,"Los Angeles",2020,0.94973501,"Natural","5-year flood magnitude",-425.097162071262,0.79,"Healthy Biology","Likely Stressed"
"2679","SMC06216",-118.31518,34.27407,"Los Angeles",2020,0.94973501,"Natural","Spring recession magnitude",33.4787755577756,0.79,"Healthy Biology","Likely Stressed"
"2680","SMC06216",-118.31518,34.27407,"Los Angeles",2020,0.94973501,"Natural","Wet-season low baseflow",-3.5770644022644,0.79,"Healthy Biology","Likely Stressed"
"2681","SMC06216",-118.31518,34.27407,"Los Angeles",2020,0.94973501,"Natural","Wet-season median baseflow",-8.15479070929069,0.79,"Healthy Biology","Likely Stressed"
"2682","SMC06216",-118.31518,34.27407,"Los Angeles",2020,0.94973501,"Natural","Magnitude of largest annual storm",-217.922717875086,0.79,"Healthy Biology","Likely Stressed"
"2683","SMC06302",-117.85366,33.86699,"Orange",2012,0.58447206,"Soft Bottom (2)","Dry-season median baseflow",0.342031218781219,0.75,"Unhealthy Biology","Unlikely Stressed"
"2684","SMC06302",-117.85366,33.86699,"Orange",2012,0.58447206,"Soft Bottom (2)","Fall pulse magnitude",13.8696394663732,0.75,"Unhealthy Biology","Unlikely Stressed"
"2685","SMC06302",-117.85366,33.86699,"Orange",2012,0.58447206,"Soft Bottom (2)","10-year flood magnitude",-201.878892307692,0.75,"Unhealthy Biology","Unlikely Stressed"
"2686","SMC06302",-117.85366,33.86699,"Orange",2012,0.58447206,"Soft Bottom (2)","2-year flood magnitude",-96.3032340992339,0.75,"Unhealthy Biology","Unlikely Stressed"
"2687","SMC06302",-117.85366,33.86699,"Orange",2012,0.58447206,"Soft Bottom (2)","5-year flood magnitude",53.5335052947053,0.75,"Unhealthy Biology","Unlikely Stressed"
"2688","SMC06302",-117.85366,33.86699,"Orange",2012,0.58447206,"Soft Bottom (2)","Spring recession magnitude",107.081404928405,0.75,"Unhealthy Biology","Unlikely Stressed"
"2689","SMC06302",-117.85366,33.86699,"Orange",2012,0.58447206,"Soft Bottom (2)","Wet-season low baseflow",0.650374225774224,0.75,"Unhealthy Biology","Unlikely Stressed"
"2690","SMC06302",-117.85366,33.86699,"Orange",2012,0.58447206,"Soft Bottom (2)","Wet-season median baseflow",1.49239368964369,0.75,"Unhealthy Biology","Unlikely Stressed"
"2691","SMC06302",-117.85366,33.86699,"Orange",2012,0.58447206,"Soft Bottom (2)","Magnitude of largest annual storm",-10.3748879068349,0.75,"Unhealthy Biology","Unlikely Stressed"
"2692","SMC06496",-117.8911,34.16554,"Los Angeles",2021,0.85856279,"Natural","Dry-season median baseflow",-20.5876203796204,0.79,"Healthy Biology","Likely Stressed"
"2693","SMC06496",-117.8911,34.16554,"Los Angeles",2021,0.85856279,"Natural","Fall pulse magnitude",-9.4592004817384,0.79,"Healthy Biology","Unlikely Stressed"
"2694","SMC06496",-117.8911,34.16554,"Los Angeles",2021,0.85856279,"Natural","10-year flood magnitude",-737.530764069265,0.79,"Healthy Biology","Likely Stressed"
"2695","SMC06496",-117.8911,34.16554,"Los Angeles",2021,0.85856279,"Natural","2-year flood magnitude",-862.781804362305,0.79,"Healthy Biology","Likely Stressed"
"2696","SMC06496",-117.8911,34.16554,"Los Angeles",2021,0.85856279,"Natural","5-year flood magnitude",-2349.70735780885,0.79,"Healthy Biology","Likely Stressed"
"2697","SMC06496",-117.8911,34.16554,"Los Angeles",2021,0.85856279,"Natural","Spring recession magnitude",-51.1360457875458,0.79,"Healthy Biology","Likely Stressed"
"2698","SMC06496",-117.8911,34.16554,"Los Angeles",2021,0.85856279,"Natural","Wet-season low baseflow",-20.0840961038961,0.79,"Healthy Biology","Likely Stressed"
"2699","SMC06496",-117.8911,34.16554,"Los Angeles",2021,0.85856279,"Natural","Wet-season median baseflow",-45.4019158341658,0.79,"Healthy Biology","Likely Stressed"
"2700","SMC06496",-117.8911,34.16554,"Los Angeles",2021,0.85856279,"Natural","Magnitude of largest annual storm",-563.616767138171,0.79,"Healthy Biology","Likely Stressed"
"2701","SMC06714",-117.00604,32.67579,"San Diego",2010,0.6431405,"Natural","Dry-season median baseflow",6.93350782550783,0.79,"Unhealthy Biology","Likely Stressed"
"2702","SMC06714",-117.00604,32.67579,"San Diego",2010,0.6431405,"Natural","Fall pulse magnitude",35.5194352035584,0.79,"Unhealthy Biology","Likely Stressed"
"2703","SMC06714",-117.00604,32.67579,"San Diego",2010,0.6431405,"Natural","10-year flood magnitude",812.720283716284,0.79,"Unhealthy Biology","Unlikely Stressed"
"2704","SMC06714",-117.00604,32.67579,"San Diego",2010,0.6431405,"Natural","2-year flood magnitude",436.83016983017,0.79,"Unhealthy Biology","Likely Stressed"
"2705","SMC06714",-117.00604,32.67579,"San Diego",2010,0.6431405,"Natural","5-year flood magnitude",653.43631898102,0.79,"Unhealthy Biology","Likely Stressed"
"2706","SMC06714",-117.00604,32.67579,"San Diego",2010,0.6431405,"Natural","Spring recession magnitude",303.193459207459,0.79,"Unhealthy Biology","Likely Stressed"
"2707","SMC06714",-117.00604,32.67579,"San Diego",2010,0.6431405,"Natural","Wet-season low baseflow",8.25131491841491,0.79,"Unhealthy Biology","Likely Stressed"
"2708","SMC06714",-117.00604,32.67579,"San Diego",2010,0.6431405,"Natural","Wet-season median baseflow",13.1529274891775,0.79,"Unhealthy Biology","Likely Stressed"
"2709","SMC06714",-117.00604,32.67579,"San Diego",2010,0.6431405,"Natural","Magnitude of largest annual storm",85.514111540836,0.79,"Unhealthy Biology","Likely Stressed"
"2710","SMC06740",-118.87436,34.1807,"Ventura",2013,0.55786988,"Hard Bottom","Dry-season median baseflow",12.8356191308691,0.67,"Unhealthy Biology","Likely Stressed"
"2711","SMC06740",-118.87436,34.1807,"Ventura",2013,0.55786988,"Hard Bottom","Fall pulse magnitude",29.708449662208,0.67,"Unhealthy Biology","Unlikely Stressed"
"2712","SMC06740",-118.87436,34.1807,"Ventura",2013,0.55786988,"Hard Bottom","10-year flood magnitude",188.116996736597,0.67,"Unhealthy Biology","Unlikely Stressed"
"2713","SMC06740",-118.87436,34.1807,"Ventura",2013,0.55786988,"Hard Bottom","2-year flood magnitude",-428.590473692974,0.67,"Unhealthy Biology","Unlikely Stressed"
"2714","SMC06740",-118.87436,34.1807,"Ventura",2013,0.55786988,"Hard Bottom","5-year flood magnitude",14.7348906093906,0.67,"Unhealthy Biology","Unlikely Stressed"
"2715","SMC06740",-118.87436,34.1807,"Ventura",2013,0.55786988,"Hard Bottom","Spring recession magnitude",376.380854906998,0.67,"Unhealthy Biology","Unlikely Stressed"
"2716","SMC06740",-118.87436,34.1807,"Ventura",2013,0.55786988,"Hard Bottom","Wet-season low baseflow",10.8098306360306,0.67,"Unhealthy Biology","Unlikely Stressed"
"2717","SMC06740",-118.87436,34.1807,"Ventura",2013,0.55786988,"Hard Bottom","Wet-season median baseflow",33.4987681485182,0.67,"Unhealthy Biology","Unlikely Stressed"
"2718","SMC06740",-118.87436,34.1807,"Ventura",2013,0.55786988,"Hard Bottom","Magnitude of largest annual storm",24.4702657955433,0.67,"Unhealthy Biology","Likely Stressed"
"2719","SMC06863",-119.30534,34.49417,"Ventura",2011,1.02446297,"Natural","Dry-season median baseflow",0.836883283383284,0.79,"Healthy Biology","Unlikely Stressed"
"2720","SMC06863",-119.30534,34.49417,"Ventura",2011,1.02446297,"Natural","Fall pulse magnitude",18.6807825026271,0.79,"Healthy Biology","Unlikely Stressed"
"2721","SMC06863",-119.30534,34.49417,"Ventura",2011,1.02446297,"Natural","10-year flood magnitude",136.423777422577,0.79,"Healthy Biology","Unlikely Stressed"
"2722","SMC06863",-119.30534,34.49417,"Ventura",2011,1.02446297,"Natural","2-year flood magnitude",-153.714181152181,0.79,"Healthy Biology","Likely Stressed"
"2723","SMC06863",-119.30534,34.49417,"Ventura",2011,1.02446297,"Natural","5-year flood magnitude",127.646654412255,0.79,"Healthy Biology","Unlikely Stressed"
"2724","SMC06863",-119.30534,34.49417,"Ventura",2011,1.02446297,"Natural","Spring recession magnitude",125.147944721945,0.79,"Healthy Biology","Likely Stressed"
"2725","SMC06863",-119.30534,34.49417,"Ventura",2011,1.02446297,"Natural","Wet-season low baseflow",3.1408817016317,0.79,"Healthy Biology","Unlikely Stressed"
"2726","SMC06863",-119.30534,34.49417,"Ventura",2011,1.02446297,"Natural","Wet-season median baseflow",13.0273955211455,0.79,"Healthy Biology","Likely Stressed"
"2727","SMC06863",-119.30534,34.49417,"Ventura",2011,1.02446297,"Natural","Magnitude of largest annual storm",-14.9735768550484,0.79,"Healthy Biology","Likely Stressed"
"2728","SMC07085",-117.51705,33.88382,"Riverside",2011,0.46069764,"Hard Bottom","Dry-season median baseflow",2.49595596070596,0.67,"Unhealthy Biology","Unlikely Stressed"
"2729","SMC07085",-117.51705,33.88382,"Riverside",2011,0.46069764,"Hard Bottom","Fall pulse magnitude",47.2665179171535,0.67,"Unhealthy Biology","Unlikely Stressed"
"2730","SMC07085",-117.51705,33.88382,"Riverside",2011,0.46069764,"Hard Bottom","10-year flood magnitude",-325.481363603064,0.67,"Unhealthy Biology","Unlikely Stressed"
"2731","SMC07085",-117.51705,33.88382,"Riverside",2011,0.46069764,"Hard Bottom","2-year flood magnitude",73.4874663669665,0.67,"Unhealthy Biology","Unlikely Stressed"
"2732","SMC07085",-117.51705,33.88382,"Riverside",2011,0.46069764,"Hard Bottom","5-year flood magnitude",-16.9723305028306,0.67,"Unhealthy Biology","Unlikely Stressed"
"2733","SMC07085",-117.51705,33.88382,"Riverside",2011,0.46069764,"Hard Bottom","Spring recession magnitude",95.1436396936397,0.67,"Unhealthy Biology","Unlikely Stressed"
"2734","SMC07085",-117.51705,33.88382,"Riverside",2011,0.46069764,"Hard Bottom","Wet-season low baseflow",-1.85258285048285,0.67,"Unhealthy Biology","Unlikely Stressed"
"2735","SMC07085",-117.51705,33.88382,"Riverside",2011,0.46069764,"Hard Bottom","Wet-season median baseflow",15.8373964368964,0.67,"Unhealthy Biology","Unlikely Stressed"
"2736","SMC07085",-117.51705,33.88382,"Riverside",2011,0.46069764,"Hard Bottom","Magnitude of largest annual storm",-55.9190197212832,0.67,"Unhealthy Biology","Unlikely Stressed"
"2737","SMC07126",-117.03457,32.84359,"San Diego",2012,0.39577708,"Natural","Dry-season median baseflow",0.86115659340659,0.79,"Unhealthy Biology","Unlikely Stressed"
"2738","SMC07126",-117.03457,32.84359,"San Diego",2012,0.39577708,"Natural","Fall pulse magnitude",-4.41471139599554,0.79,"Unhealthy Biology","Unlikely Stressed"
"2739","SMC07126",-117.03457,32.84359,"San Diego",2012,0.39577708,"Natural","10-year flood magnitude",-3036.41655088245,0.79,"Unhealthy Biology","Likely Stressed"
"2740","SMC07126",-117.03457,32.84359,"San Diego",2012,0.39577708,"Natural","2-year flood magnitude",-367.773214452215,0.79,"Unhealthy Biology","Likely Stressed"
"2741","SMC07126",-117.03457,32.84359,"San Diego",2012,0.39577708,"Natural","5-year flood magnitude",-2552.00684665335,0.79,"Unhealthy Biology","Likely Stressed"
"2742","SMC07126",-117.03457,32.84359,"San Diego",2012,0.39577708,"Natural","Spring recession magnitude",-25.0141067266067,0.79,"Unhealthy Biology","Likely Stressed"
"2743","SMC07126",-117.03457,32.84359,"San Diego",2012,0.39577708,"Natural","Wet-season low baseflow",0.500664385614385,0.79,"Unhealthy Biology","Unlikely Stressed"
"2744","SMC07126",-117.03457,32.84359,"San Diego",2012,0.39577708,"Natural","Wet-season median baseflow",-7.09244680319678,0.79,"Unhealthy Biology","Likely Stressed"
"2745","SMC07126",-117.03457,32.84359,"San Diego",2012,0.39577708,"Natural","Magnitude of largest annual storm",-888.492188846705,0.79,"Unhealthy Biology","Likely Stressed"
"2746","SMC08094",-117.8536,33.81951,"Orange",2012,0.48136537,"Soft Bottom (2)","Dry-season median baseflow",15.0697981185481,0.75,"Unhealthy Biology","Likely Stressed"
"2747","SMC08094",-117.8536,33.81951,"Orange",2012,0.48136537,"Soft Bottom (2)","Fall pulse magnitude",-215.060126034626,0.75,"Unhealthy Biology","Likely Stressed"
"2748","SMC08094",-117.8536,33.81951,"Orange",2012,0.48136537,"Soft Bottom (2)","10-year flood magnitude",-19120.433544622,0.75,"Unhealthy Biology","Very Likely Stressed"
"2749","SMC08094",-117.8536,33.81951,"Orange",2012,0.48136537,"Soft Bottom (2)","2-year flood magnitude",-7943.91201298701,0.75,"Unhealthy Biology","Very Likely Stressed"
"2750","SMC08094",-117.8536,33.81951,"Orange",2012,0.48136537,"Soft Bottom (2)","5-year flood magnitude",-18874.0226619571,0.75,"Unhealthy Biology","Very Likely Stressed"
"2751","SMC08094",-117.8536,33.81951,"Orange",2012,0.48136537,"Soft Bottom (2)","Spring recession magnitude",-1049.80261938062,0.75,"Unhealthy Biology","Likely Stressed"
"2752","SMC08094",-117.8536,33.81951,"Orange",2012,0.48136537,"Soft Bottom (2)","Wet-season low baseflow",-89.1573738761239,0.75,"Unhealthy Biology","Likely Stressed"
"2753","SMC08094",-117.8536,33.81951,"Orange",2012,0.48136537,"Soft Bottom (2)","Wet-season median baseflow",-360.970701215451,0.75,"Unhealthy Biology","Likely Stressed"
"2754","SMC08094",-117.8536,33.81951,"Orange",2012,0.48136537,"Soft Bottom (2)","Magnitude of largest annual storm",-44933.6480255651,0.75,"Unhealthy Biology","Very Likely Stressed"
"2755","SMC08150",-117.01975,32.83731,"San Diego",2014,0.73802627,"Natural","Dry-season median baseflow",0.0441269563769564,0.79,"Unhealthy Biology","Unlikely Stressed"
"2756","SMC08150",-117.01975,32.83731,"San Diego",2014,0.73802627,"Natural","Fall pulse magnitude",74.0364419632918,0.79,"Unhealthy Biology","Likely Stressed"
"2757","SMC08150",-117.01975,32.83731,"San Diego",2014,0.73802627,"Natural","10-year flood magnitude",-176.365327872128,0.79,"Unhealthy Biology","Likely Stressed"
"2758","SMC08150",-117.01975,32.83731,"San Diego",2014,0.73802627,"Natural","2-year flood magnitude",110.634621545122,0.79,"Unhealthy Biology","Likely Stressed"
"2759","SMC08150",-117.01975,32.83731,"San Diego",2014,0.73802627,"Natural","5-year flood magnitude",128.633388278388,0.79,"Unhealthy Biology","Unlikely Stressed"
"2760","SMC08150",-117.01975,32.83731,"San Diego",2014,0.73802627,"Natural","Spring recession magnitude",156.214183150183,0.79,"Unhealthy Biology","Likely Stressed"
"2761","SMC08150",-117.01975,32.83731,"San Diego",2014,0.73802627,"Natural","Wet-season low baseflow",0.837859024309024,0.79,"Unhealthy Biology","Unlikely Stressed"
"2762","SMC08150",-117.01975,32.83731,"San Diego",2014,0.73802627,"Natural","Wet-season median baseflow",-2.97123934398934,0.79,"Unhealthy Biology","Likely Stressed"
"2763","SMC08150",-117.01975,32.83731,"San Diego",2014,0.73802627,"Natural","Magnitude of largest annual storm",-19.8614430305131,0.79,"Unhealthy Biology","Likely Stressed"
"2764","SMC08335",-119.29948,34.34583,"Ventura",2010,0.86047287,"Natural","Dry-season median baseflow",3.13886163836162,0.79,"Healthy Biology","Likely Stressed"
"2765","SMC08335",-119.29948,34.34583,"Ventura",2010,0.86047287,"Natural","Fall pulse magnitude",10.424646183834,0.79,"Healthy Biology","Unlikely Stressed"
"2766","SMC08335",-119.29948,34.34583,"Ventura",2010,0.86047287,"Natural","10-year flood magnitude",1163.91516483516,0.79,"Healthy Biology","Unlikely Stressed"
"2767","SMC08335",-119.29948,34.34583,"Ventura",2010,0.86047287,"Natural","2-year flood magnitude",-1626.9310909091,0.79,"Healthy Biology","Likely Stressed"
"2768","SMC08335",-119.29948,34.34583,"Ventura",2010,0.86047287,"Natural","5-year flood magnitude",-1551.46350732601,0.79,"Healthy Biology","Likely Stressed"
"2769","SMC08335",-119.29948,34.34583,"Ventura",2010,0.86047287,"Natural","Spring recession magnitude",101.696027306028,0.79,"Healthy Biology","Likely Stressed"
"2770","SMC08335",-119.29948,34.34583,"Ventura",2010,0.86047287,"Natural","Wet-season low baseflow",4.70977765567765,0.79,"Healthy Biology","Likely Stressed"
"2771","SMC08335",-119.29948,34.34583,"Ventura",2010,0.86047287,"Natural","Wet-season median baseflow",4.00893922743922,0.79,"Healthy Biology","Likely Stressed"
"2772","SMC08335",-119.29948,34.34583,"Ventura",2010,0.86047287,"Natural","Magnitude of largest annual storm",-435.803887615514,0.79,"Healthy Biology","Likely Stressed"
"2773","SMC08766",-118.10859,33.90192,"Los Angeles",2018,0.31568577,"Hard Bottom","Dry-season median baseflow",22.6159293206793,0.67,"Unhealthy Biology","Likely Stressed"
"2774","SMC08766",-118.10859,33.90192,"Los Angeles",2018,0.31568577,"Hard Bottom","Fall pulse magnitude",375.938941434555,0.67,"Unhealthy Biology","Very Likely Stressed"
"2775","SMC08766",-118.10859,33.90192,"Los Angeles",2018,0.31568577,"Hard Bottom","10-year flood magnitude",-3868.55909723609,0.67,"Unhealthy Biology","Likely Stressed"
"2776","SMC08766",-118.10859,33.90192,"Los Angeles",2018,0.31568577,"Hard Bottom","2-year flood magnitude",-410.214877455878,0.67,"Unhealthy Biology","Unlikely Stressed"
"2777","SMC08766",-118.10859,33.90192,"Los Angeles",2018,0.31568577,"Hard Bottom","5-year flood magnitude",-2296.03028205128,0.67,"Unhealthy Biology","Unlikely Stressed"
"2778","SMC08766",-118.10859,33.90192,"Los Angeles",2018,0.31568577,"Hard Bottom","Spring recession magnitude",-132.915457042957,0.67,"Unhealthy Biology","Unlikely Stressed"
"2779","SMC08766",-118.10859,33.90192,"Los Angeles",2018,0.31568577,"Hard Bottom","Wet-season low baseflow",-19.9801487512487,0.67,"Unhealthy Biology","Likely Stressed"
"2780","SMC08766",-118.10859,33.90192,"Los Angeles",2018,0.31568577,"Hard Bottom","Wet-season median baseflow",-44.0551388611387,0.67,"Unhealthy Biology","Unlikely Stressed"
"2781","SMC08766",-118.10859,33.90192,"Los Angeles",2018,0.31568577,"Hard Bottom","Magnitude of largest annual storm",-1053.8249808532,0.67,"Unhealthy Biology","Unlikely Stressed"
"2782","SMC09118",-117.86259,33.80876,"Orange",2013,0.38650747,"Soft Bottom (2)","Dry-season median baseflow",15.0697981185481,0.75,"Unhealthy Biology","Likely Stressed"
"2783","SMC09118",-117.86259,33.80876,"Orange",2013,0.38650747,"Soft Bottom (2)","Fall pulse magnitude",-215.060126034626,0.75,"Unhealthy Biology","Likely Stressed"
"2784","SMC09118",-117.86259,33.80876,"Orange",2013,0.38650747,"Soft Bottom (2)","10-year flood magnitude",-19120.433544622,0.75,"Unhealthy Biology","Very Likely Stressed"
"2785","SMC09118",-117.86259,33.80876,"Orange",2013,0.38650747,"Soft Bottom (2)","2-year flood magnitude",-7943.91201298701,0.75,"Unhealthy Biology","Very Likely Stressed"
"2786","SMC09118",-117.86259,33.80876,"Orange",2013,0.38650747,"Soft Bottom (2)","5-year flood magnitude",-18874.0226619571,0.75,"Unhealthy Biology","Very Likely Stressed"
"2787","SMC09118",-117.86259,33.80876,"Orange",2013,0.38650747,"Soft Bottom (2)","Spring recession magnitude",-1049.80261938062,0.75,"Unhealthy Biology","Likely Stressed"
"2788","SMC09118",-117.86259,33.80876,"Orange",2013,0.38650747,"Soft Bottom (2)","Wet-season low baseflow",-89.1573738761239,0.75,"Unhealthy Biology","Likely Stressed"
"2789","SMC09118",-117.86259,33.80876,"Orange",2013,0.38650747,"Soft Bottom (2)","Wet-season median baseflow",-360.970701215451,0.75,"Unhealthy Biology","Likely Stressed"
"2790","SMC09118",-117.86259,33.80876,"Orange",2013,0.38650747,"Soft Bottom (2)","Magnitude of largest annual storm",-44933.6480255651,0.75,"Unhealthy Biology","Very Likely Stressed"
"2791","SMC09534",-118.09487,33.83832,"Los Angeles",2018,0.41380136,"Hard Bottom","Dry-season median baseflow",22.6159293206793,0.67,"Unhealthy Biology","Likely Stressed"
"2792","SMC09534",-118.09487,33.83832,"Los Angeles",2018,0.41380136,"Hard Bottom","Fall pulse magnitude",375.938941434555,0.67,"Unhealthy Biology","Very Likely Stressed"
"2793","SMC09534",-118.09487,33.83832,"Los Angeles",2018,0.41380136,"Hard Bottom","10-year flood magnitude",-3868.55909723609,0.67,"Unhealthy Biology","Likely Stressed"
"2794","SMC09534",-118.09487,33.83832,"Los Angeles",2018,0.41380136,"Hard Bottom","2-year flood magnitude",-410.214877455878,0.67,"Unhealthy Biology","Unlikely Stressed"
"2795","SMC09534",-118.09487,33.83832,"Los Angeles",2018,0.41380136,"Hard Bottom","5-year flood magnitude",-2296.03028205128,0.67,"Unhealthy Biology","Unlikely Stressed"
"2796","SMC09534",-118.09487,33.83832,"Los Angeles",2018,0.41380136,"Hard Bottom","Spring recession magnitude",-132.915457042957,0.67,"Unhealthy Biology","Unlikely Stressed"
"2797","SMC09534",-118.09487,33.83832,"Los Angeles",2018,0.41380136,"Hard Bottom","Wet-season low baseflow",-19.9801487512487,0.67,"Unhealthy Biology","Likely Stressed"
"2798","SMC09534",-118.09487,33.83832,"Los Angeles",2018,0.41380136,"Hard Bottom","Wet-season median baseflow",-44.0551388611387,0.67,"Unhealthy Biology","Unlikely Stressed"
"2799","SMC09534",-118.09487,33.83832,"Los Angeles",2018,0.41380136,"Hard Bottom","Magnitude of largest annual storm",-1053.8249808532,0.67,"Unhealthy Biology","Unlikely Stressed"
"2800","SMC09564",-118.5913,34.43125,"Los Angeles",2010,0.60906943,"Soft Bottom (0)","Dry-season median baseflow",10.6977474192474,0.78,"Unhealthy Biology","Likely Stressed"
"2801","SMC09564",-118.5913,34.43125,"Los Angeles",2010,0.60906943,"Soft Bottom (0)","Fall pulse magnitude",20.1327146497885,0.78,"Unhealthy Biology","Unlikely Stressed"
"2802","SMC09564",-118.5913,34.43125,"Los Angeles",2010,0.60906943,"Soft Bottom (0)","10-year flood magnitude",-1589.59581838162,0.78,"Unhealthy Biology","Likely Stressed"
"2803","SMC09564",-118.5913,34.43125,"Los Angeles",2010,0.60906943,"Soft Bottom (0)","2-year flood magnitude",-353.971951714952,0.78,"Unhealthy Biology","Likely Stressed"
"2804","SMC09564",-118.5913,34.43125,"Los Angeles",2010,0.60906943,"Soft Bottom (0)","5-year flood magnitude",-1733.51076823177,0.78,"Unhealthy Biology","Likely Stressed"
"2805","SMC09564",-118.5913,34.43125,"Los Angeles",2010,0.60906943,"Soft Bottom (0)","Spring recession magnitude",1.84807542457547,0.78,"Unhealthy Biology","Likely Stressed"
"2806","SMC09564",-118.5913,34.43125,"Los Angeles",2010,0.60906943,"Soft Bottom (0)","Wet-season low baseflow",7.45385029970029,0.78,"Unhealthy Biology","Likely Stressed"
"2807","SMC09564",-118.5913,34.43125,"Los Angeles",2010,0.60906943,"Soft Bottom (0)","Wet-season median baseflow",9.47786305361304,0.78,"Unhealthy Biology","Likely Stressed"
"2808","SMC09564",-118.5913,34.43125,"Los Angeles",2010,0.60906943,"Soft Bottom (0)","Magnitude of largest annual storm",-929.290718763577,0.78,"Unhealthy Biology","Likely Stressed"
"2809","SMC11181",-117.50296,33.88882,"Riverside",2011,0.51111616,"Hard Bottom","Dry-season median baseflow",2.49595596070596,0.67,"Unhealthy Biology","Unlikely Stressed"
